endpoint,CV_AUC_mean,CV_AUC_std,Held_out_TP,Held_out_TN,Held_out_FP,Held_out_FN,Held_out_BA,Held_out_AUC,Held_out_MCC,Held_out_AUCPR,Held_out_Specificity,Held_out_Sensitivity,CV_R2_mean,CV_R2_std,Held_out_R2,Held_out_RMSE,Held_out_median_fold_error,Held_out_perc_2_fold,Held_out_perc_3_fold,Held_out_perc_5_fold
TOX21_FXR_BLA_antagonist_ratio,0.7519652094398104,0.030895726640078478,20.0,333.0,9.0,45.0,0.6406882591093117,0.7935222672064777,0.40069385649822664,0.5394210207336706,0.9736842105263158,0.3076923076923077,,,,,,,,
BSK_CASM3C_Thrombomodulin_up,0.600438849381767,0.0510897970185162,4.0,48.0,7.0,10.0,0.5792207792207792,0.6194805194805195,0.1740620638865228,0.30408806218434253,0.8727272727272727,0.2857142857142857,,,,,,,,
APR_HepG2_CellCycleArrest_72h_dn,0.6424242424242425,0.08773823722336178,3.0,38.0,3.0,12.0,0.5634146341463415,0.6520325203252033,0.18159187690009035,0.42785147634588794,0.926829268292683,0.2,,,,,,,,
ATG_E_Box_CIS_dn,0.5511045655375553,0.0433995181687939,1.0,123.0,0.0,15.0,0.53125,0.5320121951219512,0.2360222907674833,0.2502309127542687,1.0,0.0625,,,,,,,,
ATG_PPARg_TRANS_up,0.5395585994516476,0.047300099603074,9.0,89.0,8.0,33.0,0.5659057437407953,0.7179675994108983,0.1847393440888932,0.5405258486536803,0.9175257731958762,0.21428571428571427,,,,,,,,
BSK_LPS_MCSF_down,0.6153199767711962,0.0322882631030122,3.0,47.0,3.0,16.0,0.5489473684210526,0.5757894736842105,0.15519411403974526,0.371605040141499,0.94,0.15789473684210525,,,,,,,,
BSK_3C_ICAM1_down,0.6468537414965987,0.1492484658451435,1.0,59.0,2.0,7.0,0.5461065573770492,0.5491803278688525,0.1447671443404093,0.27651420406900107,0.9672131147540983,0.125,,,,,,,,
ACEA_T47D_80hr_Negative,0.6263351831960855,0.11609970120470713,3.0,58.0,3.0,20.0,0.5406272273699215,0.6400570206699929,0.14068671506436856,0.42824229461386076,0.9508196721311475,0.13043478260869565,,,,,,,,
ATG_LXRa_TRANS_up,0.31332833715394115,0.07571901328317111,0.0,134.0,0.0,5.0,0.5,0.6656716417910448,0.0,0.20397779833487512,1.0,0.0,,,,,,,,
BSK_KF3CT_uPA_down,0.6565432098765432,0.10910362075094629,5.0,55.0,2.0,7.0,0.6907894736842105,0.7543859649122807,0.47903538169922133,0.47771773276431667,0.9649122807017544,0.4166666666666667,,,,,,,,
APR_HepG2_OxidativeStress_24h_up,0.6048776535407552,0.0401488039680472,5.0,35.0,7.0,9.0,0.5952380952380952,0.6360544217687074,0.20100756305184242,0.5044765450039665,0.8333333333333334,0.35714285714285715,,,,,,,,
OT_ER_ERbERb_0480,0.5029693034238488,0.06438847879644587,0.0,65.0,5.0,13.0,0.4642857142857143,0.3593406593406594,-0.1091089451179962,0.13014504535825763,0.9285714285714286,0.0,,,,,,,,
TOX21_HSE_BLA_agonist_ratio,0.6872688448675072,0.0350555033045001,3.0,370.0,5.0,29.0,0.5402083333333334,0.7805,0.1559212288808228,0.28397644430753805,0.9866666666666667,0.09375,,,,,,,,
ATG_RORE_CIS_up,0.5685087719298245,0.03281734756216134,1.0,108.0,11.0,19.0,0.47878151260504204,0.5054621848739496,-0.05303229376777261,0.15517546518729483,0.907563025210084,0.05,,,,,,,,
BSK_3C_Thrombomodulin_up,0.6271450980392157,0.16566928401108136,0.0,63.0,0.0,6.0,0.5,0.7195767195767196,0.0,0.22585978835978834,1.0,0.0,,,,,,,,
BSK_hDFCGF_EGFR_down,0.8241372549019609,0.12254720626109382,0.0,64.0,0.0,5.0,0.5,0.709375,0.0,0.34373564939602674,1.0,0.0,,,,,,,,
APR_HepG2_MicrotubuleCSK_24h_up,0.593739837398374,0.14611400570704489,0.0,51.0,0.0,5.0,0.5,0.39999999999999997,0.0,0.08718794326241133,1.0,0.0,,,,,,,,
APR_HepG2_MitoMass_72h_dn,0.5712820512820513,0.0877867238011514,0.0,48.0,1.0,6.0,0.4897959183673469,0.6326530612244898,-0.047619047619047616,0.27144673277396386,0.9795918367346939,0.0,,,,,,,,
CEETOX_H295R_OHPROG_dn,0.603767660910518,0.08519886608566178,5.0,5.0,12.0,4.0,0.4248366013071896,0.36601307189542487,-0.1503267973856209,0.32910968660968665,0.29411764705882354,0.5555555555555556,,,,,,,,
OT_ER_ERaERa_0480,0.634924229773733,0.03557285220144224,0.0,73.0,0.0,10.0,0.5,0.4273972602739726,0.0,0.11407435750113096,1.0,0.0,,,,,,,,
BSK_3C_MIG_down,0.682193515704154,0.06072194371949921,0.0,58.0,2.0,9.0,0.48333333333333334,0.5962962962962963,-0.06691496051182058,0.18712791837791837,0.9666666666666667,0.0,,,,,,,,
Tanguay_ZF_120hpf_BRAI_up,0.4807394502516453,0.1170706998286938,0.0,52.0,0.0,4.0,0.5,0.7644230769230769,0.0,0.24245098039215685,1.0,0.0,,,,,,,,
ATG_Ahr_CIS_dn,0.4854565456545655,0.05034199572885076,0.0,127.0,0.0,12.0,0.5,0.452755905511811,0.0,0.086141078001537,1.0,0.0,,,,,,,,
BSK_4H_MCP1_down,0.6011724738675958,0.09123955837398293,5.0,47.0,3.0,14.0,0.601578947368421,0.5631578947368421,0.2834559615527175,0.5052507074572532,0.94,0.2631578947368421,,,,,,,,
ATG_SREBP_CIS_up,0.5466984126984127,0.04752156318860639,3.0,109.0,5.0,22.0,0.5380701754385965,0.6505263157894736,0.12556154834979907,0.2785871087477356,0.956140350877193,0.12,,,,,,,,
TOX21_GR_BLA_Antagonist_viability,0.7659464817479172,0.055951115505959916,0.0,454.0,0.0,25.0,0.5,0.7459911894273128,0.0,0.2632332057923507,1.0,0.0,,,,,,,,
ATG_IR1_CIS_dn,0.530230748087891,0.05090771343342446,0.0,122.0,2.0,15.0,0.49193548387096775,0.6241935483870968,-0.042023236869788635,0.16397834135603628,0.9838709677419355,0.0,,,,,,,,
ATG_C_EBP_CIS_up,0.679,0.07218227616067212,2.0,123.0,3.0,11.0,0.565018315018315,0.6825396825396826,0.20332241214460786,0.21540583589802625,0.9761904761904762,0.15384615384615385,,,,,,,,
ATG_GLI_CIS_up,0.6036556776556777,0.15180391384889316,0.0,132.0,0.0,7.0,0.5,0.5800865800865801,0.0,0.08598939871814115,1.0,0.0,,,,,,,,
Tanguay_ZF_120hpf_PE_up,0.5792397660818713,0.13409786195748583,0.0,49.0,0.0,7.0,0.5,0.6355685131195334,0.0,0.17409091014404107,1.0,0.0,,,,,,,,
TOX21_PPARd_BLA_agonist_ch2,0.5449527118316928,0.03539925839850539,0.0,393.0,0.0,14.0,0.5,0.5134496546710288,0.0,0.04456724701970419,1.0,0.0,,,,,,,,
BSK_CASM3C_TissueFactor_down,0.6673252279635258,0.09402266506536917,0.0,59.0,0.0,10.0,0.5,0.6677966101694915,0.0,0.39300770877111524,1.0,0.0,,,,,,,,
TOX21_p53_BLA_p4_viability,0.7228272824806282,0.034526665169641244,10.0,420.0,13.0,36.0,0.5936841048298022,0.7194497439501959,0.2582096278298833,0.30334627476708115,0.9699769053117783,0.21739130434782608,,,,,,,,
TOX21_AhR_LUC_Agonist,0.5933293147701642,0.026045800391828987,0.0,429.0,1.0,49.0,0.49883720930232556,0.5938775510204082,-0.015440091294693797,0.16371443015481624,0.9976744186046511,0.0,,,,,,,,
BSK_BE3C_PAI1_down,0.6425619834710744,0.11501418650228763,5.0,53.0,2.0,9.0,0.6603896103896104,0.7233766233766235,0.427274255303683,0.625264881593663,0.9636363636363636,0.35714285714285715,,,,,,,,
TOX21_GR_BLA_Antagonist_ch2,0.733278510011379,0.03835804508366338,3.0,443.0,1.0,32.0,0.5417310167310168,0.7479407979407979,0.23869189279141007,0.2716151387454343,0.9977477477477478,0.08571428571428572,,,,,,,,
TOX21_VDR_BLA_Agonist_viability,0.7108554816840311,0.03592362596746633,11.0,359.0,9.0,28.0,0.6287973801560758,0.7390607580824972,0.3507702541156456,0.36855028007313123,0.9755434782608695,0.28205128205128205,,,,,,,,
TOX21_p53_BLA_p3_ch2,0.7315918522593747,0.0327277068910271,13.0,418.0,9.0,39.0,0.6144613583138173,0.7585119798234553,0.34020058801443265,0.40800741047095657,0.9789227166276346,0.25,,,,,,,,
BSK_hDFCGF_SRB_down,0.7124479466974182,0.11574564222802486,4.0,48.0,6.0,11.0,0.5777777777777777,0.5987654320987654,0.18226447537315343,0.40253935965407434,0.8888888888888888,0.26666666666666666,,,,,,,,
BSK_BE3C_IP10_down,0.6142187081211471,0.11177410443073542,6.0,50.0,1.0,12.0,0.6568627450980392,0.5816993464052288,0.456274588824114,0.5185347189654907,0.9803921568627451,0.3333333333333333,,,,,,,,
ATG_STAT3_CIS_dn,0.5584890965732087,0.09390094900534801,0.0,135.0,0.0,4.0,0.5,0.6370370370370371,0.0,0.30192315059571695,1.0,0.0,,,,,,,,
ATG_CMV_CIS_dn,0.6617340521114106,0.09340092782797012,0.0,133.0,0.0,6.0,0.5,0.6691729323308271,0.0,0.11598998161086796,1.0,0.0,,,,,,,,
TOX21_FXR_BLA_agonist_ch2,0.5719591731693642,0.061134928047207666,0.0,393.0,0.0,14.0,0.5,0.6968375136314068,0.0,0.10373689212224702,1.0,0.0,,,,,,,,
BSK_4H_uPAR_down,0.6318681318681318,0.051623246922431955,7.0,41.0,11.0,10.0,0.6001131221719457,0.7635746606334841,0.1964833676897975,0.5263786930741948,0.7884615384615384,0.4117647058823529,,,,,,,,
BSK_KF3CT_TGFb1_down,0.5580165289256198,0.12252929463819041,8.0,46.0,10.0,5.0,0.7184065934065934,0.804945054945055,0.3889914805013179,0.6678213443994174,0.8214285714285714,0.6153846153846154,,,,,,,,
ATG_GR_TRANS_up,0.6982079880091694,0.09521880670498009,0.0,134.0,0.0,5.0,0.5,0.7656716417910447,0.0,0.32790940766550525,1.0,0.0,,,,,,,,
ATG_PXR_TRANS_up,0.5605970809376382,0.017353507194861756,3.0,91.0,4.0,41.0,0.5130382775119617,0.5940191387559808,0.0554628741471833,0.40779860872853535,0.9578947368421052,0.06818181818181818,,,,,,,,
ATG_CMV_CIS_up,0.6237404025260098,0.05744040838863371,7.0,90.0,20.0,22.0,0.5297805642633229,0.5614420062695924,0.06117406863452157,0.2267238888953168,0.8181818181818182,0.2413793103448276,,,,,,,,
APR_HepG2_CellCycleArrest_24h_up,0.5040650406504066,0.12133312196410978,0.0,52.0,0.0,4.0,0.5,0.4855769230769231,0.0,0.08878024430350012,1.0,0.0,,,,,,,,
TOX21_FXR_BLA_Antagonist_ch1,0.6578885991273422,0.03796238592456999,0.0,385.0,0.0,22.0,0.5,0.7043683589138136,0.0,0.15816492817567893,1.0,0.0,,,,,,,,
ATG_EGR_CIS_up,0.6391150954308848,0.0526981814399562,3.0,110.0,4.0,22.0,0.5424561403508772,0.583859649122807,0.14912722977371803,0.26995958735254466,0.9649122807017544,0.12,,,,,,,,
TOX21_ERa_BLA_Antagonist_viability,0.7829129331479119,0.039963635022254224,0.0,467.0,0.0,12.0,0.5,0.7362598144182727,0.0,0.11866614163576351,1.0,0.0,,,,,,,,
ATG_RXRb_TRANS_dn,0.4990654205607477,0.11359124377417304,0.0,134.0,0.0,5.0,0.5,0.8507462686567164,0.0,0.18916540975364504,1.0,0.0,,,,,,,,
CEETOX_H295R_DOC_up,0.5974999999999999,0.16629463686481294,1.0,20.0,1.0,4.0,0.5761904761904761,0.580952380952381,0.2253744679276044,0.2966089466089466,0.9523809523809523,0.2,,,,,,,,
BSK_CASM3C_HLADR_down,0.6862920110192837,0.03990023759040176,3.0,52.0,4.0,10.0,0.5796703296703297,0.7857142857142857,0.20637041371735454,0.535246517758833,0.9285714285714286,0.23076923076923078,,,,,,,,
BSK_CASM3C_IL8_down,0.7401502267573695,0.1179728404428844,0.0,58.0,3.0,8.0,0.47540983606557374,0.7315573770491803,-0.07720914364821829,0.2246747015274492,0.9508196721311475,0.0,,,,,,,,
ATG_VDRE_CIS_up,0.6022865988500663,0.03743755040023731,19.0,81.0,15.0,24.0,0.6428052325581395,0.6591569767441862,0.30712124010989,0.4932354585808584,0.84375,0.4418604651162791,,,,,,,,
TOX21_PPARd_BLA_antagonist_ratio,0.7449628343841248,0.020247478681617456,0.0,379.0,0.0,28.0,0.5,0.8057859027516019,0.0,0.36744524058901734,1.0,0.0,,,,,,,,
OT_AR_ARELUC_AG_1440,0.5942799224396262,0.13641030011123384,0.0,77.0,0.0,8.0,0.5,0.5584415584415584,0.0,0.24223992455826882,1.0,0.0,,,,,,,,
BSK_hDFCGF_MIG_down,0.6364462809917355,0.032253012464872444,4.0,52.0,3.0,10.0,0.6155844155844156,0.6883116883116883,0.3079142406641926,0.3933402833868912,0.9454545454545454,0.2857142857142857,,,,,,,,
NVS_NR_hGR,0.6233974358974359,0.14579986936427744,9.0,2.0,3.0,7.0,0.48125,0.3625,-0.032274861218395144,0.7396054788542211,0.4,0.5625,,,,,,,,
BSK_KF3CT_TIMP2_down,0.6851303735024665,0.052350976842353174,3.0,48.0,7.0,11.0,0.5435064935064935,0.6376623376623377,0.09940390240498209,0.31182662330377386,0.8727272727272727,0.21428571428571427,,,,,,,,
APR_HepG2_p53Act_24h_up,0.6145220458553792,0.11782126490815276,4.0,41.0,3.0,8.0,0.6325757575757576,0.5397727272727272,0.3289758474798845,0.46937590175450256,0.9318181818181818,0.3333333333333333,,,,,,,,
BSK_hDFCGF_PAI1_down,0.6604017094017094,0.04378368828097646,6.0,40.0,9.0,14.0,0.5581632653061225,0.6234693877551021,0.12795265564328,0.46010165058805885,0.8163265306122449,0.3,,,,,,,,
APR_HepG2_MitoticArrest_24h_up,0.6210582010582011,0.07707998621873678,3.0,43.0,2.0,8.0,0.6141414141414141,0.6303030303030303,0.3180575826269643,0.48204147162880395,0.9555555555555556,0.2727272727272727,,,,,,,,
NVS_NR_hPXR,0.6878333333333334,0.09780877034067832,2.0,19.0,1.0,4.0,0.6416666666666666,0.4583333333333333,0.3736489349242793,0.4757313680620989,0.95,0.3333333333333333,,,,,,,,
BSK_KF3CT_ICAM1_down,0.6175300647548566,0.11761324323802798,3.0,59.0,0.0,7.0,0.65,0.7457627118644068,0.5178627406773133,0.6264330808080808,1.0,0.3,,,,,,,,
TOX21_HSE_BLA_agonist_viability,0.7386921661075858,0.0950046817404968,0.0,398.0,0.0,9.0,0.5,0.7534896705750975,0.0,0.24882432735141144,1.0,0.0,,,,,,,,
BSK_BE3C_uPAR_down,0.6292321924144311,0.1377410057228433,1.0,59.0,0.0,9.0,0.55,0.7915254237288135,0.2945584931424537,0.6351087167633181,1.0,0.1,,,,,,,,
TOX21_VDR_BLA_agonist_ch2,0.6952042336642094,0.14100682029714035,0.0,402.0,0.0,5.0,0.5,0.7114427860696517,0.0,0.02915857089770133,1.0,0.0,,,,,,,,
BSK_3C_Vis_down,0.57412181471779,0.09623062327071141,9.0,45.0,3.0,12.0,0.6830357142857143,0.6825396825396826,0.4443938593811115,0.6043176758470423,0.9375,0.42857142857142855,,,,,,,,
BSK_CASM3C_uPAR_down,0.6842622571692877,0.12174414756749431,2.0,57.0,2.0,8.0,0.5830508474576271,0.5423728813559322,0.25021503138220097,0.28612962172506706,0.9661016949152542,0.2,,,,,,,,
BSK_LPS_TNFa_up,0.4041294117647059,0.12677200961626084,0.0,64.0,0.0,5.0,0.5,0.478125,0.0,0.10714221185565713,1.0,0.0,,,,,,,,
CEETOX_H295R_CORTISOL_dn,0.40038548752834463,0.03707046788987568,0.0,15.0,4.0,8.0,0.39473684210526316,0.5789473684210527,-0.27060403659669535,0.3424898018648019,0.7894736842105263,0.0,,,,,,,,
Tanguay_ZF_120hpf_AXIS_up,0.6158659469185784,0.1190523680206255,0.0,49.0,0.0,7.0,0.5,0.45481049562682213,0.0,0.1286227786367764,1.0,0.0,,,,,,,,
ATG_Ahr_CIS_up,0.6199649122807018,0.05023035119306617,1.0,118.0,2.0,18.0,0.5179824561403509,0.5548245614035088,0.08501906947304591,0.26101289230155467,0.9833333333333333,0.05263157894736842,,,,,,,,
TOX21_ARE_BLA_Agonist_ch1,0.7972910964915533,0.039923707437875315,1.0,385.0,1.0,20.0,0.5225141870219591,0.7518504811250923,0.14244494940987848,0.20091872649032944,0.9974093264248705,0.047619047619047616,,,,,,,,
ATG_p53_CIS_up,0.6460236289895962,0.14180987623404853,0.0,134.0,0.0,5.0,0.5,0.47761194029850745,0.0,0.04171985534857346,1.0,0.0,,,,,,,,
BSK_hDFCGF_MCSF_down,0.6177613240418118,0.08998887896153004,6.0,47.0,4.0,12.0,0.6274509803921569,0.6492374727668845,0.31795708809584483,0.46584202418937914,0.9215686274509803,0.3333333333333333,,,,,,,,
TOX21_FXR_BLA_antagonist_viability,0.7297829811536265,0.04038631965400629,0.0,386.0,0.0,21.0,0.5,0.8800888230940044,0.0,0.45355139034578495,1.0,0.0,,,,,,,,
OT_ER_ERaERb_0480,0.49602912239275876,0.07504608153341531,2.0,68.0,1.0,12.0,0.5641821946169773,0.4937888198757764,0.2575298062442672,0.229998993983016,0.9855072463768116,0.14285714285714285,,,,,,,,
ATG_DR4_LXR_CIS_dn,0.6459718132267153,0.0613142366378011,7.0,98.0,8.0,26.0,0.5683247570040023,0.6149228130360206,0.18739652011295244,0.38827871631269295,0.9245283018867925,0.21212121212121213,,,,,,,,
ATG_DR5_CIS_dn,0.5417969451931717,0.11210813146746491,0.0,133.0,0.0,6.0,0.5,0.5551378446115289,0.0,0.057943572237969906,1.0,0.0,,,,,,,,
ATG_GAL4_TRANS_dn,0.5824823232323232,0.16307208552052263,0.0,126.0,0.0,4.0,0.5,0.6646825396825398,0.0,0.0662250184996342,1.0,0.0,,,,,,,,
ATG_Pax6_CIS_up,0.5911930070618341,0.08673961051090938,5.0,108.0,8.0,18.0,0.5742128935532234,0.6574212893553224,0.1894285018745534,0.33664114927129973,0.9310344827586207,0.21739130434782608,,,,,,,,
BSK_LPS_IL1a_down,0.6773717238833518,0.07971225583777385,3.0,52.0,2.0,12.0,0.5814814814814815,0.654320987654321,0.2592724864350674,0.46747147632909014,0.9629629629629629,0.2,,,,,,,,
APR_HepG2_CellLoss_24h_dn,0.5985903343967861,0.08614543669357141,7.0,32.0,7.0,10.0,0.6161387631975868,0.6274509803921569,0.24664669113198123,0.5984780386166922,0.8205128205128205,0.4117647058823529,,,,,,,,
BSK_BE3C_MMP1_up,0.549387755102041,0.021651897485509972,0.0,62.0,0.0,7.0,0.5,0.7142857142857142,0.0,0.18120108931310475,1.0,0.0,,,,,,,,
Tanguay_ZF_120hpf_TR_up,0.6611829268292683,0.18532137463789747,0.0,51.0,0.0,5.0,0.5,0.3764705882352942,0.0,0.09298564668996563,1.0,0.0,,,,,,,,
BSK_3C_IL8_down,0.6673318283783399,0.07207722688324224,8.0,48.0,6.0,7.0,0.711111111111111,0.7061728395061729,0.4330501905466242,0.5052137274197744,0.8888888888888888,0.5333333333333333,,,,,,,,
ATG_XTT_Cytotoxicity_up,0.6550016199883963,0.06577461495375594,0.0,103.0,0.0,16.0,0.5,0.6286407766990292,0.0,0.2127225050778168,1.0,0.0,,,,,,,,
TOX21_ERa_LUC_BG1_Antagonist,0.705819397993311,0.05820582345161692,11.0,424.0,6.0,38.0,0.6052681537731371,0.7160417655434267,0.34483697064307206,0.32595951804890866,0.986046511627907,0.22448979591836735,,,,,,,,
ATG_HIF1a_CIS_dn,0.5282851975741754,0.07193198451432813,0.0,129.0,0.0,10.0,0.5,0.4782945736434109,0.0,0.11943721466482014,1.0,0.0,,,,,,,,
ATG_FoxO_CIS_dn,0.6387133872416891,0.12375083225690864,0.0,133.0,0.0,6.0,0.5,0.5789473684210527,0.0,0.07060316835581815,1.0,0.0,,,,,,,,
BSK_hDFCGF_Proliferation_down,0.5594079575596818,0.058766836278913714,12.0,33.0,4.0,20.0,0.6334459459459459,0.6976351351351351,0.31536486400720115,0.7071278756996682,0.8918918918918919,0.375,,,,,,,,
BSK_3C_VCAM1_down,0.6376321353065539,0.053422757453449043,6.0,51.0,3.0,9.0,0.6722222222222223,0.717283950617284,0.42185656681265843,0.5614103566220991,0.9444444444444444,0.4,,,,,,,,
ATG_Xbp1_CIS_up,0.64107254737478,0.04910609620305922,0.0,115.0,2.0,22.0,0.49145299145299143,0.5982905982905983,-0.05239298276329438,0.2188025746309575,0.9829059829059829,0.0,,,,,,,,
BSK_SAg_CD38_down,0.641619658119658,0.07045237554309594,5.0,44.0,6.0,14.0,0.5715789473684211,0.6284210526315789,0.17468948575381366,0.4595113968354367,0.88,0.2631578947368421,,,,,,,,
ATG_ISRE_CIS_dn,0.6554075112981144,0.023875880542373593,4.0,110.0,6.0,19.0,0.5610944527736133,0.517616191904048,0.17572349493785697,0.2799550642421291,0.9482758620689655,0.17391304347826086,,,,,,,,
OT_ER_ERaERb_1440,0.6869306184012066,0.061063221281198045,1.0,63.0,2.0,12.0,0.5230769230769231,0.4994082840236687,0.08944271909999159,0.2696815587749283,0.9692307692307692,0.07692307692307693,,,,,,,,
ATG_Myc_CIS_up,0.6234432234432233,0.10824144834252755,0.0,131.0,0.0,8.0,0.5,0.3893129770992366,0.0,0.05075469840035321,1.0,0.0,,,,,,,,
TOX21_NFkB_BLA_agonist_viability,0.7153779334700388,0.03888214894017587,1.0,377.0,3.0,26.0,0.5145711500974659,0.6855750487329434,0.07352160668170905,0.22170184474885424,0.9921052631578947,0.037037037037037035,,,,,,,,
BSK_hDFCGF_CollagenIII_down,0.5923504273504274,0.12388802651955429,6.0,43.0,6.0,14.0,0.5887755102040816,0.5877551020408163,0.21252408721763905,0.41965940704924226,0.8775510204081632,0.3,,,,,,,,
BSK_BE3C_tPA_down,0.6013285024154589,0.08489951613303143,3.0,54.0,4.0,8.0,0.6018808777429467,0.7633228840125392,0.2470518715154306,0.37259052222287514,0.9310344827586207,0.2727272727272727,,,,,,,,
BSK_4H_SRB_down,0.6514547038327526,0.04701757510991583,5.0,46.0,5.0,13.0,0.5898692810457516,0.6427015250544663,0.22420051083681367,0.4802313447303971,0.9019607843137255,0.2777777777777778,,,,,,,,
APR_HepG2_MitoMembPot_72h_dn,0.5418106076000813,0.11256323635025194,0.0,46.0,0.0,9.0,0.5,0.6521739130434783,0.0,0.4916135034556087,1.0,0.0,,,,,,,,
TOX21_p53_BLA_p5_ch2,0.7428011271749974,0.012900898808101335,8.0,422.0,7.0,42.0,0.5718414918414918,0.6772027972027972,0.25224023730323536,0.3052373575867708,0.9836829836829837,0.16,,,,,,,,
TOX21_AutoFluor_HEPG2_Cell_blue,0.6001417682288395,0.09241890783822397,0.0,473.0,0.0,6.0,0.5,0.6379492600422834,0.0,0.06462799006761111,1.0,0.0,,,,,,,,
APR_HepG2_StressKinase_72h_up,0.6368461538461538,0.06470524886567726,3.0,47.0,2.0,4.0,0.6938775510204082,0.737609329446064,0.44971201491459334,0.4017857142857143,0.9591836734693877,0.42857142857142855,,,,,,,,
BSK_3C_uPAR_down,0.6333931623931625,0.07812994190666663,8.0,35.0,15.0,11.0,0.5605263157894737,0.6410526315789473,0.11470786693528087,0.4538058865426062,0.7,0.42105263157894735,,,,,,,,
BSK_KF3CT_IP10_down,0.6912396694214876,0.08823389138435354,4.0,51.0,4.0,10.0,0.6064935064935064,0.6519480519480518,0.2675399086587713,0.4963025061289338,0.9272727272727272,0.2857142857142857,,,,,,,,
Tanguay_ZF_120hpf_JAW_up,0.5141794871794871,0.12828283229254756,0.0,48.0,1.0,7.0,0.4897959183673469,0.4868804664723032,-0.050964719143762556,0.18624250009937976,0.9795918367346939,0.0,,,,,,,,
TOX21_ELG1_LUC_Agonist,0.7153947368421052,0.08367386563003819,0.0,190.0,0.0,6.0,0.5,0.6140350877192983,0.0,0.21644777569147317,1.0,0.0,,,,,,,,
BSK_LPS_TNFa_down,0.6891472868217055,0.08960616646305672,7.0,52.0,2.0,8.0,0.7148148148148148,0.6703703703703705,0.5261866854867567,0.6161897366303104,0.9629629629629629,0.4666666666666667,,,,,,,,
Tanguay_ZF_120hpf_YSE_up,0.5458389563652721,0.1332455669368122,0.0,46.0,2.0,8.0,0.4791666666666667,0.484375,-0.07856742013183861,0.15558809356697972,0.9583333333333334,0.0,,,,,,,,
TOX21_ERa_LUC_BG1_Agonist,0.5306777193867822,0.013684178682627068,2.0,393.0,12.0,72.0,0.49869869869869865,0.5429095762429096,-0.005584197076546332,0.17488349405475545,0.9703703703703703,0.02702702702702703,,,,,,,,
TOX21_HSE_BLA_agonist_ch2,0.6480016964192504,0.06556040644430128,0.0,387.0,0.0,20.0,0.5,0.6537467700258397,0.0,0.23073751103639278,1.0,0.0,,,,,,,,
ATG_TGFb_CIS_up,0.5683107035796156,0.16260028157033696,0.0,133.0,0.0,6.0,0.5,0.525062656641604,0.0,0.09672870735779546,1.0,0.0,,,,,,,,
ATG_THRa1_TRANS_up,0.6022162324049117,0.10149080917751968,0.0,132.0,0.0,7.0,0.5,0.5562770562770563,0.0,0.12486718375828859,1.0,0.0,,,,,,,,
TOX21_p53_BLA_p5_viability,0.6822606745173436,0.09547754771167304,0.0,456.0,0.0,23.0,0.5,0.7475209763539283,0.0,0.20674887071844306,1.0,0.0,,,,,,,,
TOX21_p53_BLA_p1_viability,0.7339428583024766,0.057421840258045885,0.0,453.0,0.0,26.0,0.5,0.7973340125658006,0.0,0.31524273872628794,1.0,0.0,,,,,,,,
ATG_Sox_CIS_up,0.548387656033287,0.08130935621976784,0.0,130.0,0.0,9.0,0.5,0.47264957264957264,0.0,0.18210358340900623,1.0,0.0,,,,,,,,
TOX21_p53_BLA_p5_ch1,0.7115856491295969,0.0519126315132601,0.0,451.0,2.0,26.0,0.4977924944812362,0.8037867210052639,-0.015512913872140174,0.23637249020938034,0.9955849889624724,0.0,,,,,,,,
CEETOX_H295R_11DCORT_dn,0.5896363636363635,0.04935819491187534,1.0,12.0,2.0,12.0,0.46703296703296704,0.37362637362637363,-0.10482848367219183,0.46639280946973255,0.8571428571428571,0.07692307692307693,,,,,,,,
TOX21_MMP_viability,0.5809332818024362,0.07868957395805037,0.0,182.0,0.0,14.0,0.5,0.5706436420722135,0.0,0.12798371249005205,1.0,0.0,,,,,,,,
TOX21_p53_BLA_p1_ratio,0.7744639741230301,0.011090857313616661,20.0,414.0,5.0,40.0,0.6607000795544948,0.8144789180588703,0.478333495222777,0.5541887009092926,0.9880668257756563,0.3333333333333333,,,,,,,,
BSK_SAg_CD40_down,0.6606876226071273,0.08131217363385103,8.0,38.0,9.0,14.0,0.586073500967118,0.6102514506769826,0.1861802462665685,0.45864329978427437,0.8085106382978723,0.36363636363636365,,,,,,,,
BSK_BE3C_SRB_down,0.673611111111111,0.08091249406390351,3.0,59.0,2.0,5.0,0.6711065573770492,0.709016393442623,0.4226020223121218,0.3774107836607836,0.9672131147540983,0.375,,,,,,,,
TOX21_GR_BLA_Agonist_ratio,0.7465259374333668,0.034420397892286084,6.0,435.0,6.0,32.0,0.5721446473326173,0.7781059792337987,0.24951470188387423,0.33682333882645143,0.9863945578231292,0.15789473684210525,,,,,,,,
ATG_NRF2_ARE_CIS_up,0.5995739398337928,0.03780263657777563,5.0,79.0,5.0,50.0,0.5156926406926406,0.6110389610389609,0.05939531081160867,0.5196287028204589,0.9404761904761905,0.09090909090909091,,,,,,,,
ATG_PBREM_CIS_up,0.5630175438596492,0.04320144180134484,3.0,116.0,4.0,16.0,0.5622807017543859,0.6092105263157894,0.19566580361974173,0.27199072036823113,0.9666666666666667,0.15789473684210525,,,,,,,,
CEETOX_H295R_OHPREG_up,0.6673333333333333,0.12632233901148812,1.0,19.0,0.0,4.0,0.6,0.4421052631578948,0.40646942234853023,0.36313937180810246,1.0,0.2,,,,,,,,
